time,lead1,lead2,lead3,lead4,lead5,lead6,lead7,lead8,lead9,lead10,lead11,lead12
4.74,-0.057,-0.041,0.016,0.049,-0.036,-0.013,0.054,-0.009,-0.044,-0.075,-0.075,-0.358
4.75,-0.056,-0.034,0.022,0.045,-0.039,-0.005,0.047,-0.01,-0.045,-0.07,-0.075,-0.362
4.76,-0.055,-0.028,0.027,0.041,-0.04,-0.001,0.043,-0.016,-0.042,-0.065,-0.083,-0.372
4.77,-0.039,-0.005,0.034,0.022,-0.037,0.014,0.039,-0.022,-0.04,-0.059,-0.078,-0.361
4.78,-0.01,0.022,0.032,-0.006,-0.021,0.026,0.032,-0.03,-0.037,-0.056,-0.068,-0.35
4.79,0.025,0.049,0.024,-0.038,0.0,0.037,0.032,-0.033,-0.034,-0.051,-0.056,-0.333
4.8,0.058,0.075,0.018,-0.067,0.02,0.046,-0.015,-0.053,-0.031,-0.046,-0.04,-0.317
4.81,0.083,0.093,0.009,-0.088,0.037,0.051,-0.056,-0.066,-0.03,-0.048,-0.032,-0.297
4.82,0.07,0.074,0.004,-0.072,0.033,0.039,-0.037,-0.049,-0.046,-0.049,-0.019,-0.289
4.83,0.029,0.022,-0.007,-0.025,0.018,0.007,-0.001,-0.039,-0.058,-0.052,-0.022,-0.319
4.84,-0.017,-0.025,-0.008,0.021,-0.004,-0.016,0.037,-0.03,-0.053,-0.054,-0.049,-0.344
4.85,-0.057,-0.082,-0.025,0.069,-0.016,-0.053,0.05,-0.025,-0.057,-0.091,-0.084,-0.379
4.86,-0.056,-0.075,-0.02,0.066,-0.018,-0.047,0.056,-0.016,-0.053,-0.093,-0.086,-0.377
4.87,-0.042,-0.082,-0.04,0.062,-0.001,-0.061,0.054,-0.012,-0.057,-0.096,-0.097,-0.382
4.88,-0.036,-0.072,-0.036,0.054,0.001,-0.054,0.06,-0.004,-0.058,-0.096,-0.102,-0.379
4.89,-0.027,-0.07,-0.043,0.049,0.008,-0.057,0.059,-0.012,-0.064,-0.089,-0.092,-0.377
4.9,-0.082,-0.078,0.005,0.08,-0.044,-0.036,0.064,-0.037,-0.098,-0.128,-0.136,-0.408
4.91,-0.188,-0.037,0.151,0.112,-0.169,0.057,0.071,-0.168,-0.238,-0.2,-0.204,-0.397
4.92,-0.023,-0.012,0.011,0.017,-0.017,0.0,-0.287,-0.633,-0.575,-0.274,-0.091,-0.293
4.93,0.623,0.46,-0.164,-0.541,0.393,0.148,-1.018,-1.237,-0.81,0.033,0.607,0.248
4.94,0.936,0.508,-0.428,-0.722,0.682,0.04,-1.262,-1.364,-0.827,-0.006,0.806,0.45
4.95,0.481,-0.046,-0.528,-0.217,0.505,-0.286,-0.718,-0.825,-0.67,-0.499,0.068,-0.088
4.96,0.087,-0.132,-0.219,0.023,0.154,-0.175,-0.182,-0.274,-0.352,-0.401,-0.201,-0.361
4.97,-0.026,-0.123,-0.097,0.074,0.036,-0.11,0.051,0.002,-0.067,-0.142,-0.12,-0.377
4.98,-0.071,-0.121,-0.049,0.097,-0.011,-0.085,0.145,0.131,0.066,-0.056,-0.113,-0.401
4.99,-0.067,-0.097,-0.03,0.083,-0.018,-0.064,0.14,0.141,0.084,-0.017,-0.084,-0.394
