time,lead1,lead2,lead3,lead4,lead5,lead6,lead7,lead8,lead9,lead10,lead11,lead12
4.68,-0.004,-0.089,-0.085,0.047,0.041,-0.087,-0.08,0.008,-0.533,0.327,-0.136,-0.5
4.69,0.011,-0.051,-0.062,0.02,0.037,-0.056,-0.09,-0.017,-0.536,0.321,-0.14,-0.493
4.7,0.029,-0.045,-0.074,0.009,0.052,-0.06,-0.135,-0.054,-0.532,0.32,-0.14,-0.483
4.71,0.037,-0.076,-0.113,0.02,0.075,-0.095,-0.191,-0.089,-0.539,0.31,-0.14,-0.475
4.72,0.028,-0.087,-0.114,0.03,0.071,-0.101,-0.213,-0.098,-0.537,0.311,-0.14,-0.47
4.73,0.059,-0.106,-0.165,0.024,0.112,-0.135,-0.228,-0.092,-0.542,0.302,-0.138,-0.468
4.74,0.027,-0.15,-0.176,0.062,0.102,-0.163,-0.207,-0.096,-0.546,0.299,-0.147,-0.484
4.75,-0.023,-0.173,-0.15,0.098,0.064,-0.161,-0.225,-0.114,-0.559,0.296,-0.161,-0.486
4.76,-0.052,-0.186,-0.134,0.119,0.041,-0.16,-0.2,-0.133,-0.576,0.282,-0.182,-0.487
4.77,-0.05,-0.185,-0.135,0.117,0.043,-0.159,-0.219,-0.131,-0.556,0.293,-0.167,-0.469
4.78,-0.052,-0.185,-0.133,0.118,0.041,-0.159,-0.21,-0.141,-0.577,0.261,-0.187,-0.477
4.79,-0.017,-0.185,-0.168,0.101,0.076,-0.176,-0.205,-0.129,-0.538,0.296,-0.184,-0.453
4.8,-0.043,-0.186,-0.143,0.114,0.051,-0.164,-0.172,-0.075,-0.547,0.284,-0.215,-0.463
4.81,-0.162,-0.195,-0.033,0.178,-0.064,-0.114,0.41,0.51,-0.226,0.583,-0.324,-0.603
4.82,-0.182,-0.226,-0.044,0.204,-0.069,-0.134,0.855,1.623,0.234,1.019,-0.457,-0.738
4.83,0.007,0.227,0.219,-0.117,-0.106,0.223,0.994,1.634,0.795,1.641,-0.188,-0.512
4.84,0.717,1.52,0.802,-1.119,-0.043,1.161,-0.667,-0.867,0.83,1.842,0.623,0.325
4.85,1.513,2.457,0.944,-1.985,0.285,1.7,-3.868,-4.612,-0.95,0.123,1.06,1.038
4.86,2.026,2.456,0.43,-2.241,0.798,1.443,-5.426,-6.069,-1.265,-0.227,1.898,1.875
4.87,2.373,1.255,-1.118,-1.814,1.745,0.068,-5.559,-5.417,-1.174,-0.193,2.649,2.521
4.88,2.057,-0.387,-2.444,-0.835,2.251,-1.416,-3.685,-3.859,-2.334,-1.514,1.873,1.848
4.89,0.866,-0.557,-1.424,-0.154,1.145,-0.99,-0.924,-1.253,-1.384,-0.645,0.621,0.567
4.9,-0.079,-0.29,-0.212,0.185,0.067,-0.251,0.088,0.099,-0.42,0.369,-0.2,-0.304
4.91,-0.162,-0.288,-0.126,0.225,-0.018,-0.207,0.231,0.199,-0.426,0.403,-0.314,-0.392
4.92,-0.158,-0.203,-0.045,0.181,-0.057,-0.124,0.253,0.283,-0.292,0.552,-0.286,-0.338
4.93,-0.173,-0.232,-0.06,0.203,-0.056,-0.146,0.288,0.295,-0.329,0.531,-0.319,-0.358
4.94,-0.14,-0.188,-0.049,0.164,-0.045,-0.118,0.317,0.349,-0.261,0.623,-0.284,-0.316
4.95,-0.157,-0.194,-0.037,0.176,-0.06,-0.116,0.332,0.369,-0.278,0.619,-0.306,-0.323
4.96,-0.151,-0.186,-0.035,0.169,-0.058,-0.11,0.366,0.416,-0.251,0.66,-0.285,-0.296
4.97,-0.176,-0.176,0.0,0.177,-0.088,-0.088,0.392,0.47,-0.21,0.705,-0.292,-0.285
4.98,-0.17,-0.18,-0.01,0.175,-0.08,-0.094,0.446,0.525,-0.184,0.726,-0.281,-0.257
4.99,-0.158,-0.16,-0.001,0.159,-0.078,-0.08,0.476,0.595,-0.136,0.777,-0.276,-0.242
